fa_jahr;gnr;gname;mwb_bj3_bj5;mStf;ordSt;nachSt;persSt;grstSt;handSt;erbSt;motfSt;konz;nve_mit;korr;rp_total;rp_pEinw;ri;MA;fehlRess;hFA_absch;bs_ra_proz;bs_ra_fr;ra
2023;1002;Entlebuch;3278.8333333;2.1639991087;6290712.737;36744.7;39216.666667;273947.66667;106444.63333;23880.5;112170.66667;71669.9;214578.66333;-5057.7;7164308.4337;2185.0175673;61.136495795;86.4;2960515;0;0;0;2960515
2023;1010;Escholzmatt-Marbach;4348.8333333;2.1155056281;7652885.4913;176768.83333;52750;195854.81667;133080.96667;48661.963333;185229;128747.225;156893.35333;-17918.15;8712953.4996;2003.5151572;56.058082926;86.4;4715961;0;1.13;176383;4892344
2023;1004;Flühli;1928.6666667;2.1012374842;3182133.9959;18482.916667;20463.333333;199937.45;116734.21667;21854.75;155604.66667;85300.183333;259060.63667;0;4059572.1492;2104.859393;58.893680925;86.4;1896025;0;0;0;1896025
2023;1005;Hasle;1741.8333333;2.3637392833;2793244.3507;21954.333333;21453.333333;48382.633333;40072.35;38486.666667;71490.666667;39471.366667;53859.423333;0;3128415.124;1796.0473394;50.253161464;86.4;2250253;0;0;0;2250253
2023;1007;Romoos;662.66666667;2.1656001639;776818.43012;1483.3666667;7706.6666667;45914.266667;14865.2;296.51666667;53698.666667;18654.825;53034.42;0;972472.35845;1467.5136194;41.060832445;86.4;1073799;0;0;0;1073799
2023;1008;Schüpfheim;4211.3333333;2.216686588;7798720.1452;84515.95;50155;166735.93333;177609.63333;51854.866667;101485.66667;88304.583333;200210.88;0;8719592.6585;2070.5064093;57.932489093;86.4;4284730;0;0;0;4284730
2023;1009;Werthenstein;2140.6666667;2.2673547363;4620271.132;4418.95;24975;219777.5;60519.883333;8255.1833333;46703.666667;67877.791667;44028.356667;-1398.975;5095428.4887;2380.2998234;66.600466889;86.4;1514811;0;0;0;1514811
2023;1107;Wolhusen;4331;2.3674871446;9167524.3214;59040.05;48001.666667;258874.53333;214584.06667;46226.116667;74639.666667;76133.133333;56371.826667;0;10001395.381;2309.2577653;64.612719717;86.4;3372451;0;0;0;3372451
2023;1021;Aesch;1250;1.9021737753;3943658.2546;10923.183333;16068.333333;132528.31667;100952.38333;2627.7333333;22819;27207.141667;116364.56;-419.175;4372729.7313;3498.183785;97.878708831;86.4;0;159131;0;0;0
2023;1023;Ballwil;2735.5;1.5644334938;7149008.2543;4047.6333333;32598.333333;254033.9;113514.05;2497.9666667;47316;57135.463333;828739.78;-588.8;8488302.581;3103.0168455;86.821991349;86.4;0;12932;0;0;0
2023;1024;Emmen;30944.166667;2.2150876734;66732362.534;607299.21667;364101.66667;2586652.4333;1145703.5167;601300.23333;429511;703697.13833;0;418764;73589391.739;2378.1345457;66.539882712;86.4;21964180;0;0;0;21964180
2023;1025;Ermensee;995.16666667;2.1635315506;2397207.4669;1157.7833333;11531.666667;149959.65;98782.95;23084.816667;19765.666667;18514.6;0;0;2720004.6002;2733.21514;76.474989681;86.4;353005;0;0;0;353005
2023;1026;Eschenbach;3614.3333333;1.4650153831;10786740.417;115092.76667;44508.333333;394963.2;252031.63333;35718.316667;63602;68613.858333;1813398.07;-1009.7;13573658.896;3755.5083175;105.07861442;86.4;0;635035;0;0;0
2023;1030;Hitzkirch;5796.1666667;2.0044646897;15199219.774;104183.98333;68261.666667;544059.15;430039.45;83878.266667;112276.33333;129213.575;152268.41;0;16823400.609;2902.504634;81.211686808;86.4;1074785;0;0;0;1074785
2023;1031;Hochdorf;9860.6666667;2.0633303395;24438414.616;89747.85;116230;899557.88333;422262.81667;337359.96667;142369.33333;163893.155;142604.22667;0;26752439.847;2713.0457556;75.910653035;86.4;3696657;0;0;0;3696657
2023;1032;Hohenrain;2423.1666667;2.2145757839;5780243.9147;10183.75;28056.666667;62025.083333;92097.533333;11904.3;60931.666667;49261.816667;0;-2187.3;6092517.4313;2514.2791518;70.349190363;86.4;1390063;0;0;0;1390063
2023;1033;Inwil;2630.8333333;1.8648487498;7214926.1675;120663.1;30295;376198.43333;207282.88333;5088.6733333;45980.333333;73116.208333;0;0;8073550.7991;3068.8188023;85.865134729;86.4;50291;0;0;0;50291
2023;1037;Rain;2831;1.864254271;7821751.7197;12688.433333;31870;136075.81667;128303.18333;44260.316667;47694.666667;53853.158333;159973.87667;0;8436471.1713;2980.0322046;83.380897742;86.4;305472;0;0;0;305472
2023;1039;Römerswil;1788.8333333;2.1148607268;3938315.0778;16851.95;21103.333333;139216.76667;70035.05;17935.883333;44289.333333;34464.116667;24795.866667;0;4307007.3778;2407.7186497;67.367641936;86.4;1216793;0;0;0;1216793
2023;1040;Rothenburg;7646;1.8658660188;22412294.337;72320.7;90453.333333;557129.25;863458.18333;41701.52;118401;177422.925;2455687.32;0;26788868.569;3503.644856;98.031508856;86.4;0;981227;0;0;0
2023;1041;Schongau;1038;2.1640221754;2472057.6817;28466.583333;12596.666667;134728.25;82677.55;18040.233333;28623;32875.616667;85181.073333;0;2895246.655;2789.2549663;78.042976435;86.4;310030;0;0;0;310030
2023;1051;Adligenswil;5419.3333333;2.0666836071;17238597.901;114881.8;64128.333333;1683741.75;387375.25;79259.433333;79232.666667;88685.2;0;0;19735902.334;3641.7583346;101.89590529;86.4;0;836238;0;0;0
2023;1052;Buchrain;6287;1.9661131394;17217433.109;45677.016667;73368.333333;1002673.8;483501.26667;281267.85;87312;102554.5;121926.37;0;19415714.246;3088.2319463;86.408311868;86.4;0;585;0;0;0
2023;1053;Dierikon;1500;1.8357405514;4800035.3775;6232.1666667;17441.666667;303517.03333;162271.88333;866.66666667;23041;51710.25;6243.2366667;-1478.716667;5369880.5641;3579.9203761;100.16568759;86.4;0;214015;0;0;0
2023;1054;Ebikon;13754.833333;1.8645825193;37362188.943;106300.2;167833.33333;1531474.1833;778166.41667;316059.45333;190125.33333;261645.15;1222628.7233;0;41936421.737;3048.8498639;85.306406535;86.4;537608;0;0;0;537608
2023;1055;Gisikon;1391.6666667;1.6657628383;4829328.9881;12088.666667;17111.666667;113103.78333;172042.25;0;18934;24565.991667;236292.45;-75.33333333;5423392.4631;3897.0484765;109.03888891;86.4;0;281559;0;0;0
2023;1056;Greppen;1137.6666667;1.9101847553;3780044.2412;9463.5;13418.333333;105803.18333;141923.93333;0;20578.666667;22175.783333;8861.28;0;4102268.9212;3605.861929;100.89152872;86.4;0;167869;0;0;0
2023;1057;Honau;399.5;1.8615127172;1281565.9361;1701.75;4955;66655.25;45225.766667;934.91666667;6586.3333333;8653.2666667;1417.83;-250.7833333;1417445.2661;3548.0482254;99.273909123;86.4;0;54605;0;0;0
2023;1058;Horw;14138.333333;1.5124588989;88387790.579;292547;175475;3632376.4;1590591.15;364614.78333;209074;249936.35;280890.22333;0;95183295.486;6732.2854287;188.36843509;86.4;0;10399168;0;0;0
2023;1059;Kriens;27637.333333;1.9646200032;74795495.139;332566;342961.66667;2872241.6167;1336513.7667;488707.79;391631.33333;521539.96667;1845471.4933;-142.252223;82926986.52;3000.5422564;83.954766214;86.4;2415299;0;0;0;2415299
2023;1061;Luzern;81986.166667;1.81447957;323074433.96;1637476.45;1078007;13527486.25;4254965.4333;8713444.18;1122951.6667;3635172.7333;30650263.93;7501.8467462;387701703.45;4728.8673103;132.3130673;86.4;0;15571553;0.19;564422;564422
2023;1062;Malters;7356.8333333;2.0142326859;17255097.54;34281.466667;91483.333333;482173.8;423204.7;60774.133333;129789.33333;146309.13333;52112.76;0;18675226.2;2538.4870574;71.026524285;86.4;4042196;0;0;0;4042196
2023;1063;Meggen;7341.3333333;0.9365715996;67101949.324;346047;94826.666667;3944664.0167;1194878.5;1361342.0667;110996.66667;151013.85;154277.65667;-41382.68512;74418613.062;10136.934217;283.63004736;86.4;0;10100421;0;0;0
2023;1064;Meierskappel;1444.6666667;2.2155096322;4653845.3313;7145.7666667;16311.666667;278101.08333;283744.03333;27075.833333;29489;30426.808333;49427.413333;173.2353825;5375740.1717;3721.0937967;104.11570079;86.4;0;244476;0;0;0
2023;1065;Root;5110.6666667;1.7581460346;17483188.888;54211.216667;58543.333333;353798;357205.26667;44803.45;75797.666667;428178.175;129291.38333;0;18985017.379;3714.7829466;103.93912406;86.4;0;858796;0;0;0
2023;1066;Schwarzenberg;1716.3333333;2.1647319108;3733223.8247;13503.25;20478.333333;168505.4;109599.8;15419.066667;69660.666667;27244.308333;31033.996667;11121.658333;4199790.3047;2446.954926;68.465467638;86.4;1100135;0;0;0;1100135
2023;1067;Udligenswil;2299.6666667;1.9130983031;8181189.249;12368.433333;27671.666667;670673.23333;294021.6;107756.18333;37629.666667;36784.025;155415.64;0;9523509.6973;4141.2565723;115.87179838;86.4;0;570881;0;0;0
2023;1068;Vitznau;1394.8333333;1.3726069395;7575885.3723;5146.4833333;16980;437130.05;291344.55;221707.6;32233.666667;64036.233333;14014.273333;-1222.45;8657255.779;6206.6596575;173.66149715;86.4;0;888059;0;0;0
2023;1069;Weggis;4369.3333333;1.4131366099;30573730.267;178803.35;53900;1794455.1167;600041.68333;234755.65;88385.333333;147173.21667;0;-1090.775;33670153.842;7706.0162897;215.61329279;86.4;0;4013914;0;0;0
2023;1081;Beromünster;6591.1666667;1.9152365217;15342208.727;63373.583333;76490;568886.53333;305014.73333;226021.63333;136928;137802.76667;367499.17;0;17224225.147;2613.2285858;73.117782134;86.4;3128868;0;0.76;178217;3307085
2023;1082;Büron;2551;2.1955922778;6017880.0583;65662.35;30201.666667;244774.58333;189999.25;3244.6833333;38793;55827.941667;224308.12667;0;6870691.66;2693.3326774;75.359083774;86.4;1006630;0;0;0;1006630
2023;1083;Buttisholz;3310.5;2.0621425818;8395108.4675;111181.88333;37555;224224.06667;120130.2;17330.2;63414.333333;93559.291667;492839.00667;0;9555342.4492;2886.3743994;80.760365028;86.4;667266;0;0;0;667266
2023;1084;Eich;1624;1.3969823748;7636602.3707;29291.8;21796.666667;264235.25;129453.41667;37204.483333;32708;40297.825;52254.69;0;8243844.5024;5076.25893;142.0330378;86.4;0;688718;0;0;0
2023;1085;Geuensee;2904.1666667;2.1968456651;6576263.6717;46360.966667;32210;284987.01667;192621.15;65287.616667;46348;51867.216667;38030.83;0;7333976.4683;2525.3290565;70.658365202;86.4;1633901;0;0;0;1633901
2023;1086;Grosswangen;3257.6666667;1.914662985;7137451.9343;187580.03333;37896.666667;323380.33333;131845.63333;36236.5;66452.666667;67090.766667;28597.506667;-17554.05;7998977.9909;2455.4316968;68.702646537;86.4;2060485;0;0;0;2060485
2023;1088;Hildisrieden;2344.3333333;1.6809801814;7902493.8094;23275.7;27971.666667;246426.61667;200852.73333;42679.2;38529.666667;41569.241667;28926.473333;-210.4;8552514.7077;3648.1649542;102.07516165;86.4;0;364570;0;0;0
2023;1089;Knutwil;2243.5;2.1133480021;6378373.5122;44722.15;27298.333333;274236.8;201955.83333;54888.766667;40609.333333;52006.075;49037.506667;0;7123128.3106;3175.0070473;88.83626745;86.4;0;61230;0;0;0
2023;1091;Mauensee;1468.8333333;2.0046277712;5586832.9583;38118.533333;18591.666667;212130.06667;146810.7;110054.26667;27990.666667;25505.625;0;-759.3333333;6165275.15;4197.3959946;117.44257182;86.4;0;380139;0;0;0
2023;1093;Neuenkirch;7122.3333333;1.8998662578;17454005.146;31097.483333;85093.333333;543964.4;303702.98333;127637.76667;124848;129970.64167;174530.95333;118.89689078;18974969.605;2664.1507378;74.542577055;86.4;3018332;0;0;0;3018332
2023;1094;Nottwil;3923.6666667;1.9157721086;10531423.297;8414.6666667;46348.333333;424541.75;229466.85;29705.616667;68323;70853.95;18468.546667;-2881.233333;11424664.777;2911.7317417;81.469860035;86.4;691362;0;0;0;691362
2023;1095;Oberkirch;4769.6666667;1.6147798075;15790365.33;17543.666667;57443.333333;1060935.1;434710.15;23236.716667;74972;94074.575;83354.34;-471.5;17636163.711;3697.5673446;103.45743384;86.4;0;786052;0;0;0
2023;1097;Rickenbach;3373.3333333;2.1112597787;7932047.5814;45670.733333;39003.333333;266226.28333;154885.93333;86696.583333;57606;82690.766667;32965.363333;-1842.941667;8695949.6364;2577.8506827;72.127913194;86.4;1720684;0;1.46;176175;1896859
2023;1098;Ruswil;6987.8333333;2.0335107428;16057023.608;85517.75;82878.333333;479158.33333;412813.36667;73827.8;145506.66667;138252.075;2923.1533333;0;17477901.086;2501.1903193;69.982966601;86.4;4100073;0;0;0;4100073
2023;1099;Schenkon;2971.3333333;1.2490001985;15050245.291;8910.3333333;37413.333333;517199.85;182159.58333;357067.85;47202.666667;59491.075;419426.78667;0;16679116.769;5613.3442123;157.0606113;86.4;0;1560233;0;0;0
2023;1100;Schlierbach;904.83333333;1.7149057973;2213268.7571;15473.05;10406.666667;-22284.25;55568.633333;20712.916667;20137;16424.016667;2405.6833333;0;2332112.4737;2577.3945188;72.115149788;86.4;461954;0;0;0;461954
2023;1102;Sempach;4186;1.9640967082;15239972.303;161278.83333;49786.666667;488322.8;197511.88333;96383.216667;68663.333333;89121.125;0;0;16391040.161;3915.6808794;109.56022102;86.4;0;861571;0;0;0
2023;1103;Sursee;10093.5;1.8150764062;34712033.796;129479.63333;131076.66667;1292876.9667;1243704.2333;446441.06667;137444.33333;291630.23;1785992.1967;0;40170679.122;3979.8562562;111.35583938;86.4;0;1811177;0;0;0
2023;1104;Triengen;4642;1.8826847822;11470994.677;50404.7;54181.666667;317531.71667;293713.3;143721.45333;87808;129716.96667;311197.97;0;12859270.451;2770.2004418;77.509833417;86.4;1474923;0;0;0;1474923
2023;1121;Alberswil;660.33333333;2.1152582709;1388159.5798;4065.6333333;8195;16127.883333;18839.566667;0;12903.666667;17640.45;43799.226667;2679.0952124;1512410.1017;2290.3737027;64.084346201;86.4;526656;0;0;0;526656
2023;1122;Altbüron;1012.6666667;2.2654295545;2641107.7985;18193.733333;12075;70126.833333;43018.316667;0;21548.666667;19765.066667;0;0;2825835.4151;2790.4892184;78.077510641;86.4;301213;0;0;0;301213
2023;1123;Altishofen;1957.5;1.8059282866;5981171.8166;10233.466667;21641.666667;158284.41667;61589.35;21576.916667;43021.333333;57637.375;107904.10333;-2659.95;6460400.495;3300.332309;92.342851312;86.4;0;130320;0;376510;376510
2023;1125;Dagmersellen;5545.5;1.9143024268;15032043.06;49235.416667;66911.666667;603844.41667;270653.96667;97215.583333;99813.333333;180247;174341.56333;0;16574306.006;2988.7847816;83.625793661;86.4;549837;0;0;0;549837
2023;1127;Egolzwil;1492.5;2.0322239706;4339358.4473;40152.016667;18703.333333;93777.116667;209300.23333;5283.8;24396.333333;30558.825;0;42185.029755;4803715.1353;3218.5696049;90.055141917;86.4;0;61113;0;0;0
2023;1128;Ettiswil;2739.5;2.1136778059;5587139.19;6778.9833333;32400;117574.9;78142.75;13011.483333;50958;48442.633333;81686.346667;-1180.133333;6014954.1533;2195.6394062;61.433693409;86.4;2444443;0;0;0;2444443
2023;1129;Fischbach;705;2.3655404238;1258184.385;4805.7166667;8458.3333333;49501.85;40002.516667;348.11666667;18985;11508.308333;9561.0366667;0;1401355.2633;1987.7379622;55.616639143;86.4;775639;0;0;0;775639
2023;1131;Grossdietwil;857;2.2663589947;1822851.3861;3544.7166667;10415;17573.2;25224.583333;4774.8833333;23550;21869.136667;32972.176667;0;1962775.0827;2290.2859775;64.081891664;86.4;683585;0;0;0;683585
2023;1132;Hergiswil;1908.6666667;2.1636637406;2905917.0275;9476.2833333;22068.333333;59450.283333;37066.35;68707.366667;62793;27365.325;118493.57;823.7871649;3312161.3263;1735.3272754;48.554222292;86.4;2581677;0;0;0;2581677
2023;1135;Luthern;1261;2.3647795453;1690519.0422;271;14635;49184.633333;27924.933333;6189.5333333;62319.333333;23210.191667;28287.276667;-11115.45;1891425.4938;1499.940915;41.968143787;86.4;2002460;0;0;0;2002460
2023;1136;Menznau;2900.3333333;2.197718312;6448178.58;131909.01667;34171.666667;214795.4;180111.05;14960.006667;74685;134094.18333;15641.666667;0;7248546.57;2499.2115515;69.927600947;86.4;1707494;0;0;0;1707494
2023;1137;Nebikon;2669.6666667;1.8665445987;7351015.195;18625.1;29438.333333;233446.4;116756;12172.133333;39269.666667;70910.975;17273.93;0;7888907.7333;2955.016007;82.680947918;86.4;354849;0;0;0;354849
2023;1139;Pfaffnau;2671.3333333;1.9142418665;6526344.2801;15720.983333;32271.666667;233461.26667;112447.98333;43649.5;56481;61347.958333;91884.89;0;7173609.5285;2685.404116;75.137243699;86.4;1075294;0;0;0;1075294
2023;1140;Reiden;7154.8333333;2.2652393812;16616265.638;158724.9;83183.333333;559113.08333;339623.73333;167480.73333;125720.33333;143557.80833;16036.32;0;18209705.883;2545.0915535;71.211317192;86.4;3883954;0;0;0;3883954
2023;1142;Roggliswil;703.5;2.1643853806;1435345.5686;1696.3666667;8571.6666667;72909.066667;54034.133333;1548.3333333;16587;11628.266667;32320.483333;0;1634640.8853;2323.5833479;65.013547581;86.4;537721;0;0;0;537721
2023;1143;Schötz;4483.1666667;2.2144729209;9656359.5099;21253.633333;51800;247075.03333;185556.95;55068.2;76169.666667;82897.641667;194314.04333;0;10570494.678;2357.8188063;65.971451071;86.4;3273232;0;0.49;78177;3351409
2023;1145;Ufhusen;901.66666667;2.3646678039;1444241.2311;1.2;11021.666667;59166.016667;30569.633333;0;26547;1425.5916667;129926.61;0;1702898.9494;1888.6125132;52.843122499;86.4;1081389;0;0;0;1081389
2023;1146;Wauwil;2262.1666667;2.1139516853;5431495.7033;12162.383333;26190;180563.2;294197.46667;50677.716667;32423.333333;36719.275;0;0;6064429.0783;2680.8056045;75.008577971;86.4;920994;0;0;0;920994
2023;1147;Wikon;1519.6666667;2.464314561;3808935.383;9413.7333333;17708.333333;241993.05;108905.15;24640.516667;30053.333333;39206.975;126122.11667;0;4406978.5913;2899.9639776;81.140599588;86.4;285653;0;0;0;285653
2023;1151;Willisau;8954.6666667;2.1239746821;20272316.768;81199.183333;104483.33333;424043.13333;367840.5;179983.61667;175012.33333;208552.34167;805956.44;-5718.375;22613669.275;2525.3502019;70.658956847;86.4;5037758;0;0;0;5037758
2023;1150;Zell;2063.6666667;1.9640381757;4892197.1067;14756.216667;24700;114816.85;124587.45;9397.45;43368;71202.891667;0;17596.166667;5312622.1317;2574.3605871;72.030260792;86.4;1059846;0;0;0;1059846
2024;1001;Doppleschwand;802;2.3309235483;1297313.7419;0;7880;37401.1;13801.6;3575.3333333;9393.6666667;11837.233333;57781.313333;0;1438983.9886;1794.2443748;49.732887067;86.4;1060936;0;0;0;1060936
2024;1002;Entlebuch;3260.1666667;2.1310415303;6330443.9199;40859.616667;33260;251199.98333;150513.46667;50297.75;56245.666667;64869.4;198070.57333;-5057.7;7170702.6766;2199.4895997;60.965479062;86.4;2991585;0;0;0;2991585
2024;1010;Escholzmatt-Marbach;4349.3333333;2.0974197278;7661164.6641;200960.91667;44698.333333;136191.95;127720.1;42336.1;93107.666667;115837.025;214451.34333;-17918.15;8618549.9491;1981.5795407;54.925445438;86.4;4938786;0;0.98;153397;5092183
2024;1004;Flühli;1886.3333333;2.1671280623;3306253.0803;13636.833333;17235;180491.26667;82433.366667;23391.45;78321.333333;77807.366667;241201.25;0;4020770.9469;2131.5272735;59.081698491;86.4;1859131;0;0;0;1859131
2024;1005;Hasle;1736.5;2.3310170859;2846002.2881;26429.033333;18211.666667;57608.683333;37297.866667;13907.183333;35941;34985.058333;54483.216667;0;3124865.9965;1799.5197216;49.87910919;86.4;2287990;0;0;0;2287990
2024;1007;Romoos;655.83333333;2.1662467636;777368.41491;0;6451.6666667;41672.2;8944.6166667;4315.9666667;27013.333333;14579.416667;47799.6;0;928145.21491;1415.2150672;39.226948179;86.4;1116157;0;0;0;1116157
2024;1008;Schüpfheim;4227.1666667;2.2323897872;7823895.1109;86375.333333;42200;260593.91667;159635.16667;82055.466667;51033.333333;85036.975;227133.81333;0;8817959.1159;2086.0211606;57.820359508;86.4;4358570;0;0;0;4358570
2024;1009;Werthenstein;2147.6666667;2.1803129267;4662402.6575;14674.05;20973.333333;220402.23333;64730.65;15193.7;23593.333333;63736.775;44383.726667;-1398.975;5128691.4841;2388.0295596;66.191431928;86.4;1565815;0;0;0;1565815
2024;1107;Wolhusen;4314.6666667;2.3337030707;9063147.569;65654.016667;40140;303761.56667;233289.01667;39857.233333;37532;71606.466667;0;0;9854987.869;2284.0670277;63.309797225;86.4;3594288;0;0;0;3594288
2024;1021;Aesch;1274.5;1.8336091978;3930602.2754;19733.6;13481.666667;201138.28333;70465.4;3097.6333333;11630.333333;26809.975;113870.85;-419.175;4390410.842;3444.81039;95.48329564;86.4;0;138715;0;0;0
2024;1023;Ballwil;2700.8333333;1.531335675;7210192.417;16991.2;27248.333333;365701.9;111257.8;4811.5166667;23699.333333;54435.108333;770505.92333;-588.8;8584254.732;3178.3726252;88.098170486;86.4;0;54957;0;0;0
2024;1024;Emmen;31055.5;2.1821254542;68458733.014;609034.66667;305360;2229462.1;1059367.4333;453661.08333;216605;769551.37167;0;0;74101774.669;2386.1079251;66.138168041;86.4;22701532;0;0;0;22701532
2024;1025;Ermensee;1007.5;2.1310052181;2439599.4132;10974.066667;9843.3333333;103743.66667;69431.366667;23084.816667;9983.3333333;17777.175;0;0;2684437.1715;2664.4537683;73.853361454;86.4;456048;0;0;0;456048
2024;1026;Eschenbach;3651.3333333;1.4326169135;10855901.046;32478.433333;37933.333333;440966.2;218488.13333;63275.683333;31759.333333;65340.8;1799652.0533;-1009.7;13544785.316;3709.5450017;102.82121278;86.4;0;625104;0;0;0
2024;1030;Hitzkirch;5876.6666667;1.9481985997;15575160.044;119813.36667;58743.333333;679173.06667;276574.46667;47047.816667;56629;121169.7;179547.26;0;17113858.054;2912.1709678;80.719589757;86.4;1204339;0;0;0;1204339
2024;1031;Hochdorf;9877.5;2.0308239707;23953001.33;98238.416667;97271.666667;729515.83333;358018.5;132697.75;71474.666667;164702.28833;400230.11;0;26005150.562;2632.7664451;72.975051852;86.4;4784071;0;0;0;4784071
2024;1032;Hohenrain;2417.8333333;2.1809986811;5924083.3009;66625.466667;23515;109851.51667;118131.86667;37484.65;30419;47112.916667;0;-2187.3;6355036.4175;2628.4013583;72.854060324;86.4;1181608;0;0;0;1181608
2024;1033;Inwil;2698.5;1.8106758696;7756145.9585;104868.58333;26586.666667;272294.03333;211300.13333;25311.19;23398.333333;72278.9;0;0;8492183.7985;3147.0015929;87.228627836;86.4;0;26793;0;0;0
2024;1037;Rain;2880.5;1.8314780962;8109977.4773;5620.9166667;27553.333333;100253.26667;132249.96667;16681.633333;24185;44397.383333;180888.46;0;8641807.4373;3000.1067305;83.156994282;86.4;337018;0;0;0;337018
2024;1039;Römerswil;1798.6666667;2.1164783754;4060938.7373;3142.8;17985;143008.88333;55531.55;3950.0833333;22293.333333;31844.1;35267.31;0;4373961.7973;2431.7800949;67.40410979;86.4;1232674;0;0;0;1232674
2024;1040;Rothenburg;7699.1666667;1.8320445726;22811509.804;73817.35;77310;519252.38333;617005.55;30826.52;59722.333333;169584.025;3514179.5033;-1163.225;27872044.244;3620.1377955;100.34302276;86.4;0;1180914;0;0;0
2024;1041;Schongau;1043.1666667;2.1317621402;2578451.7501;26298.483333;10805;88447.733333;85049.95;18908.816667;14414;44144.258333;0;0;2866519.9918;2747.902213;76.166386443;86.4;385142;0;0;0;385142
2024;1051;Adligenswil;5449.1666667;2.0345056924;17362719.612;109165.36667;54410;1294524.0667;317089.43333;60367.65;39815.666667;70879.616667;0;0;19308971.412;3543.4723497;98.218009021;86.4;0;752555;0;0;0
2024;1052;Buchrain;6389.1666667;1.9341543912;17331320.676;61115.816667;62275;1006247.3167;546784.55;8577.3;43880.666667;97372.325;232342.40333;0;19389916.055;3034.8114342;84.118939673;86.4;525798;0;0;0;525798
2024;1053;Dierikon;1536.8333333;1.8182677444;4823025.5194;9152.4333333;15036.666667;77103.033333;91244.25;866.66666667;11551.333333;46417.108333;27635.613333;-1478.716667;5100553.9078;3318.8725134;91.99254807;86.4;0;102986;0;0;0
2024;1054;Ebikon;13938;1.8651973203;37478603.543;114961.7;141556.66667;1601214.3;724644.61667;428294.53333;95872.333333;249162.05;1180507.3933;0;42014817.136;3014.4078875;83.553393922;86.4;1431416;0;0;0;1431416
2024;1055;Gisikon;1412.8333333;1.6326521711;4936520.7313;14128.05;14555;136952.55;148388.26667;488.58333333;9663.3333333;23427.875;249403.56;-75.33333333;5533452.6163;3916.5643149;108.55937658;86.4;0;300160;0;0;0
2024;1056;Greppen;1170;1.8822015596;3830816.0007;10320.916667;11738.333333;128565.18333;109818.05;0;10441.333333;22525.166667;6497.42;0;4130722.4041;3530.5319693;97.859327401;86.4;0;158565;0;0;0
2024;1057;Honau;408.16666667;1.8283178095;1288995.3852;9437.9;4198.3333333;58464.216667;32774.333333;934.91666667;3358.6666667;8354.4416667;0;-250.7833333;1406267.4102;3445.3264438;95.497599626;86.4;0;44494;0;0;0
2024;1058;Horw;14292.666667;1.4810494164;89285252.539;279058.13333;149566.66667;3358836.8;1313155.8667;312289.86667;105269;259007.3;470899.66333;0;95533335.836;6684.0805893;185.26942581;86.4;0;10918907;0;0;0
2024;1059;Kriens;28040.166667;1.9480902582;74869518.814;335795.03333;293063.33333;2532058.2167;1352934.1;494188.19;197017.33333;480350.35;44201.483333;-146.3159886;80598980.538;2874.4116073;79.672975352;86.4;6805210;0;0;0;6805210
2024;1061;Luzern;82394.5;1.7801401023;342433933.32;1730214.3333;913128.33333;12051794.9;3854640.95;6332434.71;563409;3570560.735;31795202.083;186303.06651;403431621.43;4896.3416421;135.71685627;86.4;0;17784066;0;0;0
2024;1062;Malters;7434.1666667;1.9818507679;17699315.498;39042.416667;77333.333333;518358.31667;366380.9;44100.216667;65501.333333;139996.00833;0;0;18950028.023;2549.0453567;70.654469722;86.4;4223062;0;0;0;4223062
2024;1063;Meggen;7463.8333333;0.9415795529;69041741.556;203139.9;81796.666667;4810185.5;965827.7;1142778.85;56086.666667;156991.24167;359294.90333;-48486.44242;76769356.542;10285.513236;285.09397904;86.4;0;11058639;0;0;0
2024;1064;Meierskappel;1486.6666667;2.1814375461;4646885.2491;5032.5333333;13873.333333;258477.38333;182391.15;22672.016667;14956.666667;28137.325;50097.256667;189.27555089;5222712.1897;3513.0351052;97.374349112;86.4;0;195494;0;0;0
2024;1065;Root;5226.3333333;1.7273328551;18899157.668;66843.333333;50748.333333;808165.55;518525.73333;52228.516667;38506.666667;345708.75833;113194.22667;0;20893078.787;3997.6552306;110.80705555;86.4;0;1194803;0;0;0
2024;1066;Schwarzenberg;1730.5;2.132286655;3845964.2729;18221.583333;17335;144213.63333;74970.35;7156.3166667;35007.666667;21760.67;37129.113333;11121.658333;4212880.2645;2434.4872953;67.479148003;86.4;1181273;0;0;0;1181273
2024;1067;Udligenswil;2333.5;1.8811807126;8284141.067;14876.616667;23683.333333;456423.58333;281705.21667;105547.2;18877;34369.625;166373.7;0;9385997.342;4022.2829835;111.4896879;86.4;0;544919;0;0;0
2024;1068;Vitznau;1411;1.4;8521598.9548;18061.883333;14465;511781.15;257383.13333;28596.366667;16258;68565.116667;21481.833333;-1222.45;9456968.9881;6702.3167882;185.77489699;86.4;0;1083063;0;0;0
2024;1069;Weggis;4399.6666667;1.382695728;30745585.236;156904.71667;45976.666667;1899236.4833;633721.45;400442.71667;44363;159956.94167;0;-1090.775;34085096.436;7747.1997354;214.73697503;86.4;0;4293219;0;0;0
2024;1081;Beromünster;6642;1.8818968138;15712937.618;60952.85;65273.333333;657178.88333;241767.98333;166404.18333;68869.666667;124156.55833;344695.73;0;17442236.807;2626.0519131;72.788938372;86.4;3261586;0;0.54;130338;3391924
