station_abbr;reference_timestamp;tre200d0;tre200dx;tre200dn;tre005d0;tre005dx;tre005dn;ure200d0;pva200d0;prestad0;pp0qffd0;ppz850d0;ppz700d0;pp0qnhd0;fkl010d0;fkl010d1;fu3010d0;fu3010d1;fkl010d3;fu3010d3;wcc006d0;rre150d0;rka150d0;htoautd0;gre000d0;oli000d0;olo000d0;osr000d0;ods000d0;sre000d0;sremaxdv;erefaod0;xcd000d0;dkl010d0;xno000d0;xno012d0;rreetsd0;tso005d0;tso010d0;tso020d0
LUZ;19.10.1999 00:00;5.4;7.4;4.3;6;10.1;4.3;80.7;7.2;957.3;1011.9;;;;1.7;4.9;6.1;17.6;;;;0.8;0.8;;52;;;;;2;0;0.8;0;7;14.6;6.6;0.6;;;
LUZ;20.10.1999 00:00;7.2;10;4.8;7.3;12;4.6;89.1;9.1;954.2;1008.2;;;;0.7;4.7;2.5;16.9;;;;0;0;;55;;;;;66;12;0.7;0;333;12.8;4.8;-0.2;;;
LUZ;21.10.1999 00:00;9;13.2;5.9;8.2;16.7;2.8;85;9.7;949.7;1003;;;;1.3;8.3;4.7;29.9;;;;0;0;;85;;;;;154;28;0.9;0;13;11;3;-0.3;;;
LUZ;22.10.1999 00:00;10.1;15.7;4;8.9;17.6;1.4;87.6;10.8;952.6;1005.9;;;;1.3;14.3;4.7;51.5;;;;0;0;;104;;;;;325;59;0.9;0;360;9.9;1.9;-0.5;;;
LUZ;23.10.1999 00:00;10.1;12.6;5.8;8.5;13.6;1.6;88.2;10.9;953;1006.3;;;;1.6;11.9;5.8;42.8;;;;0.7;0.7;;39;;;;;40;7;0.6;0;169;9.9;1.9;0.5;;;
LUZ;24.10.1999 00:00;7.9;11.7;3.8;6.3;11.4;0.4;91.4;9.7;947.1;1000.5;;;;1.2;6.9;4.3;24.8;;;;0;0;;39;;;;;0;0;0.6;0;353;12.1;4.1;-0.1;;;
LUZ;25.10.1999 00:00;9.3;11.7;6.2;8.3;12.5;3.1;93.3;11;953.5;1007.1;;;;0.8;4.5;2.9;16.2;;;;2.2;2.1;;30;;;;;35;6;0.5;0;315;10.7;2.7;2;;;
LUZ;26.10.1999 00:00;10.4;16.4;5.9;9.1;19.5;2.6;89.1;11.2;966.4;1020.4;;;;0.8;4.5;2.9;16.2;;;;0;0.1;;93;;;;;375;69;0.8;0;236;9.6;1.6;-0.3;;;
LUZ;27.10.1999 00:00;9.6;16.6;4.9;7.5;19;1.2;88.2;10.5;974.4;1029.1;;;;0.8;3.1;2.9;11.2;;;;0;0;;113;;;;;542;101;0.8;0;225;10.4;2.4;-0.6;;;
LUZ;28.10.1999 00:00;10.6;17.2;4.1;8.9;19.3;1.1;84.6;10.7;973.8;1028.1;;;;0.9;5.5;3.2;19.8;;;;0;0;;91;;;;;350;66;0.8;0;180;9.4;1.4;-0.5;;;
LUZ;29.10.1999 00:00;13.3;18;10.3;12.3;20.3;7.3;85.5;13;971.7;1025.4;;;;0.9;7.6;3.2;27.4;;;;0;0;;79;;;;;292;55;0.9;0;333;0;0;-0.4;;;
LUZ;30.10.1999 00:00;13.6;17.7;10.5;12.4;19.8;7.9;85.8;13.3;964.8;1018.1;;;;1.1;5.3;4;19.1;;;;4.3;0;;59;;;;;185;35;0.8;0;360;0;0;-0.3;;;
LUZ;31.10.1999 00:00;11.3;16.2;5.8;9.6;16.8;0.8;84;11.2;971.6;1025.7;;;;1.5;14.6;5.4;52.6;;;;0.1;4.4;;61;;;;;127;24;0.8;0;225;8.7;0.7;4.1;;;
LUZ;01.11.1999 00:00;8.5;14.9;3.9;7.1;16.9;0.1;90.7;10;970.8;1025.4;;;;0.8;6.1;2.9;22;;;;0;0;;84;;;;;270;52;0.7;0;225;11.5;3.5;-0.3;;;
LUZ;02.11.1999 00:00;10.4;14.8;6;9.4;15.1;2.2;88.9;11.2;968.3;1022.4;;;;0.6;10;2.2;36;;;;19.4;7.8;;36;;;;;27;5;0.6;0;225;9.6;1.6;7.7;;;
LUZ;03.11.1999 00:00;8.9;11.7;7.4;8.6;10.9;7.2;92.2;10.6;973.9;1028.7;;;;1.7;8.7;6.1;31.3;;;;7.7;18.7;;11;;;;;0;0;0.6;0;313;11.1;3.1;18.6;;;
LUZ;04.11.1999 00:00;8.1;9.4;6.8;8;10.2;6.6;88.9;9.6;967.9;1022.5;;;;0.9;4.9;3.2;17.6;;;;0.1;0.7;;18;;;;;0;0;0.5;0;297;11.9;3.9;0.6;;;
LUZ;05.11.1999 00:00;8.1;10.3;7;7.9;11.6;5.3;87.5;9.5;962.3;1016.5;;;;1.2;7;4.3;25.2;;;;0;0;;52;;;;;55;11;0.6;0;225;11.9;3.9;-0.2;;;
LUZ;06.11.1999 00:00;6.3;9.9;5;5.6;7.5;3.8;90.7;8.7;960.2;1014.8;;;;1.3;10.6;4.7;38.2;;;;13.1;13.1;;13;;;;;0;0;0.6;0;135;13.7;5.7;13;;;
LUZ;07.11.1999 00:00;4.8;6.7;0.5;3.7;7.7;-2.9;86.8;7.5;971.4;1026.8;;;;1.2;4.6;4.3;16.6;;;;0;0;;20;;;;;0;0;0.4;0;307;15.2;7.2;-0.1;;;
LUZ;08.11.1999 00:00;4.3;8.9;-1.7;3.3;11.5;-4;84.4;7;975.2;1031.1;;;;0.8;4.1;2.9;14.8;;;;0;0;;92;;;;;392;81;0.4;0;360;15.7;7.7;-0.5;;;
LUZ;09.11.1999 00:00;5.4;7.1;3.7;4.9;7.4;3.3;88.7;7.9;973.9;1029.5;;;;1;5.4;3.6;19.4;;;;20.1;10.5;;19;;;;;0;0;0.5;0;297;14.6;6.6;10.4;;;
LUZ;10.11.1999 00:00;3.5;4.4;2.6;3.6;5;2.5;93.2;7.3;970;1025.7;;;;1.1;4.1;4;14.8;;;;13;21.7;;26;;;;;0;0;0.4;0;174;16.5;8.5;21.6;;;
LUZ;11.11.1999 00:00;3.6;4.8;3;3.7;5.6;2.8;86.6;6.8;970;1025.7;;;;1.6;8.8;5.8;31.7;;;;0.2;1.1;;20;;;;;0;0;0.5;0;348;16.4;8.4;1;;;
LUZ;12.11.1999 00:00;3.6;5.1;2.8;4;6.6;2.8;81.7;6.5;971.7;1027.4;;;;1.2;4.6;4.3;16.6;;;;0;0;;31;;;;;0;0;0.5;0;354;16.4;8.4;-0.1;;;
LUZ;13.11.1999 00:00;3.1;4.5;1.3;3.6;5.8;1.6;85.5;6.5;965.4;1020.9;;;;1.3;6.1;4.7;22;;;;0;0;;23;;;;;0;0;0.5;0;360;16.9;8.9;-0.1;;;
LUZ;14.11.1999 00:00;2.4;3.7;0.8;2.7;4.5;1;88.6;6.4;960.3;1015.7;;;;1;4.7;3.6;16.9;;;;1;0;;18;;;;;0;0;0.4;0;354;17.6;9.6;-0.1;;;
LUZ;15.11.1999 00:00;2.3;3.2;1.6;2.2;3.2;1.5;86.2;6.2;961.5;1017;;;;1.5;7.8;5.4;28.1;;;;0.1;1.1;;7;;;;;0;0;0.5;0;333;17.7;9.7;1;;;
LUZ;16.11.1999 00:00;2.5;5.2;0.4;2.6;6.1;0.2;80.5;5.9;960.7;1016;;;;1.2;4.5;4.3;16.2;;;;3.3;2.7;;34;;;;;5;1;0.5;0;346;17.5;9.5;2.6;;;
LUZ;17.11.1999 00:00;0.8;1.7;-0.3;0.5;2.2;-1.6;90.5;5.9;960.3;1015.9;;;;1;7.9;3.6;28.4;;;;2.2;2.8;;19;;;;;0;0;0.4;0;342;19.2;11.2;2.7;;;
LUZ;18.11.1999 00:00;0.8;3.2;-0.7;0.7;5;-2.6;84.8;5.4;954.1;1009.5;;;;1.4;10.7;5;38.5;;;;12;10.6;;33;;;;;0;0;0.5;0;281;19.2;11.2;10.5;;;
LUZ;19.11.1999 00:00;-0.7;0.3;-2.8;-0.1;0.2;-1.7;90.6;5.3;952.4;1008;;;;1;5.5;3.6;19.8;;;;5;6.4;;38;;;;;0;0;0.2;0;279;20.7;12.7;6.3;;;
LUZ;20.11.1999 00:00;-2.6;-1.6;-3.9;-1;0.2;-2;85.4;4.3;957.9;1014.2;;;;1;5.4;3.6;19.4;;;;0;0;;36;;;;;6;1;0.3;0;337;22.6;14.6;-0.1;;;
LUZ;21.11.1999 00:00;-3.7;-3.3;-4.2;-1;-0.2;-1.6;79.5;3.7;957.1;1013.6;;;;1.5;6.7;5.4;24.1;;;;0;0;;16;;;;;0;0;0.4;0;337;23.7;15.7;-0.1;;;
LUZ;22.11.1999 00:00;-2.6;-1.5;-3.5;-1.1;0.4;-1.8;74.1;3.8;963.3;1019.9;;;;0.7;4.8;2.5;17.3;;;;1.7;0.2;;35;;;;;0;0;0.3;0;307;22.6;14.6;0;;;
LUZ;23.11.1999 00:00;-0.7;0.7;-2.7;-0.2;0.2;-1.9;94.8;5.6;970.2;1026.7;;;;0.4;4.6;1.4;16.6;;;;8.3;9.8;;11;;;;;0;0;0.3;0;315;20.7;12.7;9.8;;;
LUZ;24.11.1999 00:00;1.2;4.6;-0.7;0.1;0.4;-3.6;94.3;6.3;974.9;1031.3;;;;0.7;3;2.5;10.8;;;;0;0;;50;;;;;121;28;0.2;0;11;18.8;10.8;-0.1;;;
LUZ;25.11.1999 00:00;0.6;2.1;-2;-0.6;1;-4.9;87.1;5.6;978.9;1035.7;;;;0.9;4.1;3.2;14.8;;;;0;0;;42;;;;;7;2;0.2;0;342;19.4;11.4;-0.1;;;
LUZ;26.11.1999 00:00;-0.4;1;-2.8;-0.6;1.9;-4.8;87.4;5.2;977.6;1034.5;;;;0.9;5.8;3.2;20.9;;;;0;0;;36;;;;;7;2;0.2;0;360;20.4;12.4;-0.1;;;
LUZ;27.11.1999 00:00;-0.4;4.3;-2.9;-0.8;5.8;-6;88.9;5.3;977.5;1034.4;;;;0.8;3.3;2.9;11.9;;;;0;0;;75;;;;;384;91;0.1;0;248;20.4;12.4;-0.3;;;
LUZ;28.11.1999 00:00;-1.5;1;-3.7;-2.1;2.3;-6.8;95.8;5.3;976.5;1033.6;;;;0.7;3.2;2.5;11.5;;;;0;0;;43;;;;;94;22;0.2;0;11;21.5;13.5;-0.1;;;
LUZ;29.11.1999 00:00;-1.6;1.6;-3.5;-0.8;3.6;-2.9;95.8;5.3;975.5;1032.6;;;;0.8;3.7;2.9;13.3;;;;0;0;;50;;;;;119;28;0.2;0;315;21.6;13.6;-0.1;;;
LUZ;30.11.1999 00:00;-1.6;2.3;-4.6;-2.1;4.2;-6.5;91.3;5;977.3;1034.5;;;;1;5.7;3.6;20.5;;;;0;0;;68;;;;;327;78;0.1;0;297;21.6;13.6;-0.2;;;
LUZ;01.12.1999 00:00;0.9;5.2;-3.3;0.3;7;-6.4;86;5.6;973.6;1030;;;;0.7;3.3;2.5;11.9;;;;0;0;;63;;;;;327;78;0.1;0;217;19.1;11.1;-0.3;;;
LUZ;02.12.1999 00:00;5.2;9.9;2.1;4.3;8.3;-1.5;84.5;7.5;973.1;1028.6;;;;1.5;11.1;5.4;40;;;;2.6;2.6;;29;;;;;11;3;0.5;0;270;14.8;6.8;2.5;;;
LUZ;03.12.1999 00:00;2.4;8;-0.9;0.1;10.1;-4.4;86.8;6.2;967.3;1023.1;;;;0.8;4.3;2.9;15.5;;;;0;0;;65;;;;;383;93;0.2;0;225;17.6;9.6;-0.3;;;
LUZ;04.12.1999 00:00;4.9;10.3;-1;3.5;11.8;-4.3;75;6.4;960.5;1015.3;;;;2.2;18.1;7.9;65.2;;;;6.3;2.2;;54;;;;;172;42;0.6;0;255;15.1;7.1;1.9;;;
LUZ;05.12.1999 00:00;1.6;4.6;-1.4;0.6;2.8;-4;82.1;5.6;969.6;1025.7;;;;2;14.4;7.2;51.8;;;;0.4;4.5;;24;;;;;28;7;0.5;0;270;18.4;10.4;4.4;;;
LUZ;06.12.1999 00:00;-0.7;2.3;-5.1;-2.6;3.6;-7.6;78.6;4.5;975.3;1032.2;;;;0.8;5.8;2.9;20.9;;;;0;0;;53;;;;;164;40;0.2;0;225;20.7;12.7;-0.2;;;
LUZ;07.12.1999 00:00;0.4;5.6;-3.6;-1.1;7.5;-6.8;83.6;5.3;968;1024.2;;;;0.7;3.3;2.5;11.9;;;;0.2;0;;66;;;;;353;88;0.1;0;225;19.6;11.6;-0.3;;;
LUZ;08.12.1999 00:00;4.9;9.2;0.6;3.6;12.3;-2;83.7;7.2;964.7;1019.8;;;;1;13.9;3.6;50;;;;0.4;0.6;;53;;;;;175;44;0.2;0;220;15.1;7.1;0.4;;;
LUZ;09.12.1999 00:00;3.1;7.4;-0.3;1.1;7.2;-4.3;87.2;6.6;954.6;1009.5;;;;0.6;3;2.2;10.8;;;;5;0;;33;;;;;0;0;0.3;0;270;16.9;8.9;-0.1;;;
LUZ;10.12.1999 00:00;3.7;4.9;1.2;2.7;4.9;-1.8;89.6;7.1;955.3;1010.1;;;;1.3;8.4;4.7;30.2;;;;7.2;12.2;;17;;;;;0;0;0.3;0;230;16.3;8.3;12.1;;;
LUZ;11.12.1999 00:00;1.8;4.6;-1.8;0.5;3.6;-5.5;89;6.2;956;1011.3;;;;0.9;5.8;3.2;20.9;;;;1.1;1.1;;15;;;;;0;0;0.3;0;304;18.2;10.2;1.1;;;
LUZ;12.12.1999 00:00;5.8;14.3;2.7;4.3;12.1;1.1;78.5;7.1;949.8;1003.8;;;;4.2;29.3;15.1;105.5;;;;13.2;12.9;;20;;;;;2;1;1.7;0;241;14.2;6.2;12.8;;;
LUZ;13.12.1999 00:00;3.8;6.8;0;1.9;9.7;-3.7;62.9;5;959.1;1014.1;;;;3.6;18.9;13;68;;;;0;0.3;;38;;;;;114;29;1;0;252;16.2;8.2;0;;;
LUZ;14.12.1999 00:00;2.9;5.1;1;2.2;4.8;0.1;88.9;6.7;948.6;1003.2;;;;1;11.6;3.6;41.8;;;;10.3;10.3;;7;;;;;0;0;0.4;0;315;17.1;9.1;10.3;;;
LUZ;15.12.1999 00:00;0.6;2.8;-1.1;0.2;4.4;-1.8;88.8;5.6;952.1;1007.3;;;;1.2;6.5;4.3;23.4;;;;1.9;1.8;;30;;;;;33;9;0.3;0;320;19.4;11.4;1.7;;;
LUZ;16.12.1999 00:00;-1.6;-0.8;-3.8;-2.3;-1;-9.3;82.4;4.5;965.9;1022.5;;;;1.7;7.1;6.1;25.6;;;;0.4;0.5;;18;;;;;0;0;0.3;0;315;21.6;13.6;0.4;;;
LUZ;17.12.1999 00:00;-3.2;-0.2;-7.7;-5.3;1.1;-14.1;81.5;3.9;971.3;1028.5;;;;0.6;3.3;2.2;11.9;;;;0;0;;61;;;;;277;72;0;0;252;23.2;15.2;-0.2;;;
LUZ;18.12.1999 00:00;1.5;3.8;-0.7;1.2;3.2;-1;87.7;6;963.8;1019.5;;;;0.6;5.5;2.2;19.8;;;;6;4.1;;17;;;;;2;1;0.3;0;207;18.5;10.5;4;;;
LUZ;19.12.1999 00:00;4.5;12.9;-1.1;4;12.2;-1;90.4;7.7;958.3;1013.1;;;;1.7;11.7;6.1;42.1;;;;22.3;22.5;;20;;;;;18;5;0.7;0;342;15.5;7.5;22.5;;;
LUZ;20.12.1999 00:00;-1.8;-0.4;-3.5;-3.2;0.8;-9.2;85.2;4.6;968.9;1025.7;;;;1.3;7.7;4.7;27.7;;;;0;1.7;;42;;;;;76;20;0.2;0;297;21.8;13.8;1.6;;;
LUZ;21.12.1999 00:00;-3.1;-1;-6;-5.1;0.8;-11.7;88.2;4.3;974.5;1031.9;;;;0.9;4.5;3.2;16.2;;;;0;0;;56;;;;;234;61;0.1;0;297;23.1;15.1;-0.1;;;
LUZ;22.12.1999 00:00;-3.6;-2.1;-6;-3.7;-0.7;-10.7;89.1;4.2;976.2;1033.7;;;;0.9;5.2;3.2;18.7;;;;0;0;;34;;;;;0;0;0.2;0;270;23.6;15.6;0;;;
LUZ;23.12.1999 00:00;-1.8;0.7;-3.6;-2.2;2.9;-4.5;92;4.9;973.1;1030;;;;0.7;3.5;2.5;12.6;;;;0;0;;41;;;;;23;6;0.1;0;225;21.8;13.8;0;;;
LUZ;24.12.1999 00:00;0.9;4.7;-2.7;-0.8;4.1;-6.1;88.3;5.7;966.9;1022.9;;;;0.8;4.3;2.9;15.5;;;;0;0;;51;;;;;186;48;0.1;0;225;19.1;11.1;-0.1;;;
LUZ;25.12.1999 00:00;4.4;9.9;-0.1;3;7.4;-2.8;82.1;6.8;954.2;1008.7;;;;2.8;23.4;10.1;84.2;;;;14.8;14.4;;8;;;;;0;0;0.9;0;243;15.6;7.6;14.3;;;
LUZ;26.12.1999 00:00;6.1;15.6;2.8;4.6;12.7;1.6;82;7.6;945.5;999.2;;;;4.4;39.3;15.8;141.5;;;;20.9;16.5;;14;;;;;1;0;1.8;0;260;13.9;5.9;16.4;;;
LUZ;27.12.1999 00:00;4.5;9.2;0.1;3.3;7.4;0.2;74.3;6.2;942.1;996;;;;4;28.2;14.4;101.5;;;;15.7;16.3;;37;;;;;40;10;1;0;254;15.5;7.5;16.2;;;
LUZ;28.12.1999 00:00;1.5;2.8;0;0.7;1.7;0;88.3;6;941.3;995.7;;;;2.4;18.7;8.6;67.3;;;;9.4;11.5;;11;;;;;0;0;0.4;0;264;18.5;10.5;11.5;;;
LUZ;29.12.1999 00:00;0.5;1.2;-0.1;0;0.8;-2.2;93.2;5.9;960.3;1016.1;;;;0.9;6;3.2;21.6;;;;2.5;4.6;;17;;;;;0;0;0.3;0;252;19.5;11.5;4.6;;;
LUZ;30.12.1999 00:00;-1.2;2;-3.5;-3.6;2.8;-7.1;82.9;4.6;971.6;1028.4;;;;1.1;6.9;4;24.8;;;;0;0;;59;;;;;244;62;0.2;0;249;21.2;13.2;-0.2;;;
LUZ;31.12.1999 00:00;-1.3;1.2;-5;-2.4;2.6;-9.6;80.9;4.5;969.8;1026.5;;;;0.7;4.2;2.5;15.1;;;;0;0;;42;;;;;15;4;0.2;0;252;21.3;13.3;-0.1;;;
LUZ;01.01.2000 00:00;1.4;3.7;-0.2;1.1;4.7;-0.5;87.8;6;972.9;1029.2;;;;0.4;2.9;1.4;10.4;;;;0.4;0.3;;40;;;;;73;19;0.2;0;207;18.6;10.6;0.2;;;
LUZ;02.01.2000 00:00;2.3;3.2;1;1.9;2.9;0.7;92.8;6.7;975.7;1031.9;;;;0.9;4.8;3.2;17.3;;;;0;0.1;;16;;;;;0;0;0.3;0;117;17.7;9.7;0.1;;;
LUZ;03.01.2000 00:00;0.5;1.8;-2.1;0.6;2.3;-2.5;87.6;5.5;975.6;1032.3;;;;1.1;5.3;4;19.1;;;;0;0;;20;;;;;0;0;0.3;0;180;19.5;11.5;0;;;
LUZ;04.01.2000 00:00;-0.6;1.6;-2.2;-0.4;3.9;-3.7;92.2;5.4;972;1028.7;;;;0.9;4.4;3.2;15.8;;;;1.3;0.1;;48;;;;;168;42;0.2;0;236;20.6;12.6;0;;;
LUZ;05.01.2000 00:00;2.5;5.7;0.3;1.7;6.8;-2.7;95;7;970.1;1026;;;;0.6;3.6;2.2;13;;;;1.4;2.6;;22;;;;;12;3;0.3;0;236;17.5;9.5;2.6;;;
LUZ;06.01.2000 00:00;1.4;2.5;0.4;1.6;3;0.4;93.5;6.3;970.3;1026.4;;;;1.4;7.4;5;26.6;;;;0;0;;19;;;;;0;0;0.3;0;194;18.6;10.6;0;;;
LUZ;07.01.2000 00:00;0.7;4.6;-2;-0.2;6.5;-5.6;91.3;5.8;971.7;1028.1;;;;0.9;4;3.2;14.4;;;;0;0;;62;;;;;338;82;0.1;0;188;19.3;11.3;-0.1;;;
LUZ;08.01.2000 00:00;0.2;5.2;-3.3;-1.5;7;-6.7;86.5;5.3;970.2;1026.5;;;;0.6;3.4;2.2;12.2;;;;0;0;;70;;;;;411;100;0.1;0;236;19.8;11.8;-0.2;;;
LUZ;09.01.2000 00:00;2.3;5.3;-0.2;1.7;6;-2.1;85.8;6.2;969.2;1025.1;;;;0.4;2.5;1.4;9;;;;2.9;2.1;;29;;;;;0;0;0.3;0;207;17.7;9.7;2.1;;;
LUZ;10.01.2000 00:00;2.6;3.3;1.7;2.4;3.1;1.8;94.6;6.9;976.3;1032.6;;;;1;4.3;3.6;15.5;;;;0.5;1.2;;7;;;;;0;0;0.4;0;360;17.4;9.4;1.2;;;
LUZ;11.01.2000 00:00;2.4;3.3;1.8;2.3;3.3;1.7;91.6;6.6;980.2;1036.7;;;;1.3;5.5;4.7;19.8;;;;0;0.1;;7;;;;;0;0;0.4;0;5;17.6;9.6;0.1;;;
LUZ;12.01.2000 00:00;1.3;2;0.1;1.3;2.5;-0.4;81.7;5.5;975.5;1031.9;;;;1.1;4.5;4;16.2;;;;0;0;;12;;;;;0;0;0.4;0;333;18.7;10.7;0;;;
LUZ;13.01.2000 00:00;-0.7;1.8;-3.6;-1.5;4.1;-7.3;85;5;967.7;1024.2;;;;0.9;4.6;3.2;16.6;;;;0;0;;57;;;;;208;49;0.2;0;187;20.7;12.7;-0.1;;;
LUZ;14.01.2000 00:00;-3.1;-2.2;-4.9;-3.9;-1;-8.3;94.7;4.6;967.5;1024.4;;;;1.1;4.3;4;15.5;;;;0;0;;43;;;;;28;7;0.2;0;23;23.1;15.1;0;;;
LUZ;15.01.2000 00:00;-2;-1.2;-3.1;-1.9;-1.3;-2.8;86.7;4.6;973.6;1030.7;;;;1;5.1;3.6;18.4;;;;0;0;;10;;;;;0;0;0.3;0;353;22;14;0;;;
LUZ;16.01.2000 00:00;-1.4;-0.2;-3;-1.2;0.2;-2.7;77.8;4.3;977.1;1034.2;;;;1.9;7;6.8;25.2;;;;0;0;;17;;;;;0;0;0.5;0;16;21.4;13.4;0;;;
LUZ;17.01.2000 00:00;0.1;3.3;-3.7;-0.4;6.2;-6.7;74.7;4.6;976.2;1032.9;;;;0.8;5.8;2.9;20.9;;;;0;0;;46;;;;;63;15;0.3;0;225;19.9;11.9;-0.1;;;
LUZ;18.01.2000 00:00;2.8;6.1;-0.5;2.1;6.9;-3;78.4;5.8;970.8;1026.6;;;;1.1;8.6;4;31;;;;0.3;0;;22;;;;;0;0;0.5;0;248;17.2;9.2;0;;;
LUZ;19.01.2000 00:00;1.2;4.3;-1.7;0.3;3.3;-5.7;77.2;5.1;974;1030.4;;;;1.3;8.1;4.7;29.2;;;;0.1;0.4;;22;;;;;0;0;0.5;0;315;18.8;10.8;0.4;;;
LUZ;20.01.2000 00:00;-1.3;2;-4.8;-2.8;4.1;-8.2;77.1;4.2;976.4;1033.5;;;;0.8;3.6;2.9;13;;;;0;0;;76;;;;;331;76;0.2;0;284;21.3;13.3;-0.2;;;
LUZ;21.01.2000 00:00;1.1;2.9;-1.3;0.3;3;-2.3;67.2;4.4;973.6;1030;;;;1;7.4;3.6;26.6;;;;0;0;;15;;;;;0;0;0.6;0;143;18.9;10.9;-0.1;;;
LUZ;22.01.2000 00:00;1.8;4.6;0;1.3;5.3;-1;76.4;5.3;961.6;1017.1;;;;1.9;12.7;6.8;45.7;;;;3;1.5;;17;;;;;9;2;0.7;0;270;18.2;10.2;1.5;;;
LUZ;23.01.2000 00:00;0.8;2;0.1;0.4;1.8;-0.7;88.9;5.8;959;1014.6;;;;1.6;8.4;5.8;30.2;;;;7.8;4.5;;21;;;;;0;0;0.4;0;284;19.2;11.2;4.5;;;
LUZ;24.01.2000 00:00;-4.7;0;-7.4;-1.3;0.4;-3.1;85.9;3.8;965.6;1022.8;;;;1.9;7.1;6.8;25.6;;;;0.1;4.9;;41;;;;;14;3;0.4;0;351;24.7;16.7;4.9;;;
LUZ;25.01.2000 00:00;-7.1;-5.6;-8;-2.7;0.2;-4.3;82.2;3;971.7;1029.8;;;;1.7;6.6;6.1;23.8;;;;0;0;;39;;;;;0;0;0.3;0;353;27.1;19.1;0;;;
LUZ;26.01.2000 00:00;-6.7;-5.1;-8.4;-4.9;-2.9;-7.1;85.5;3.2;977.6;1035.9;;;;1;4.2;3.6;15.1;;;;0;0;;44;;;;;0;0;0.2;0;338;26.7;18.7;0;;;
LUZ;27.01.2000 00:00;-6.4;-3.4;-8.9;-7.4;-0.6;-15.2;87.1;3.3;977.4;1035.7;;;;0.9;4.9;3.2;17.6;;;;0;0;;78;;;;;278;61;0.2;0;270;26.4;18.4;-0.1;;;
LUZ;28.01.2000 00:00;-4;0.3;-9.3;-5.1;2.9;-13.9;85.7;3.9;971;1028.4;;;;0.6;3.4;2.2;12.2;;;;0;0;;69;;;;;253;55;0.2;0;225;24;16;-0.1;;;
LUZ;29.01.2000 00:00;2.8;10.3;-5.5;1;7.1;-9.4;77.7;5.8;963.1;1018.5;;;;2;15.2;7.2;54.7;;;;0;0;;24;;;;;0;0;0.8;0;311;17.2;9.2;0;;;
LUZ;30.01.2000 00:00;9.3;11.3;6.1;8;10.8;5.3;69.6;8.1;968.3;1022.6;;;;6.1;25.6;22;92.2;;;;2;2;;22;;;;;0;0;1.5;0;261;10.7;2.7;1.9;;;
LUZ;31.01.2000 00:00;5.1;11.8;-0.1;3.3;13.7;-2.6;85.8;7.5;975.3;1030.9;;;;1;5;3.6;18;;;;0;0;;81;;;;;306;64;0.5;0;202;14.9;6.9;-0.1;;;
LUZ;01.02.2000 00:00;3.5;10.6;-1.3;1.8;13;-4.5;85.6;6.7;970.4;1026.1;;;;0.6;4;2.2;14.4;;;;0;0;;95;;;;;478;100;0.4;0;214;16.5;8.5;-0.2;;;
LUZ;02.02.2000 00:00;3.2;5.3;-0.9;2.2;5.2;-3.9;93;7.2;967.6;1023.2;;;;0.5;3.2;1.8;11.5;;;;17.1;16.9;;15;;;;;0;0;0.4;0;225;16.8;8.8;16.9;;;
LUZ;03.02.2000 00:00;4.4;6;1.3;3.6;6.9;-1.1;83.2;7;979.8;1035.9;;;;1;5.3;3.6;19.1;;;;0;0.2;;25;;;;;0;0;0.5;0;333;15.6;7.6;0.2;;;
LUZ;04.02.2000 00:00;1.8;7.2;-2.3;0.2;9.9;-5.6;83.4;5.8;982.9;1039.6;;;;0.8;4.8;2.9;17.3;;;;0;0;;98;;;;;489;99;0.4;0;225;18.2;10.2;-0.2;;;
LUZ;05.02.2000 00:00;4.2;11.2;0.3;2.9;13.8;-3.1;74.8;6;979.5;1035.6;;;;0.7;5.2;2.5;18.7;;;;0;0;;93;;;;;392;79;0.6;0;243;15.8;7.8;-0.2;;;
LUZ;06.02.2000 00:00;3.5;9.9;-1.4;1.6;11.6;-4.2;81.1;6.3;972.9;1028.7;;;;0.5;3.5;1.8;12.6;;;;0;0;;80;;;;;241;48;0.5;0;225;16.5;8.5;-0.1;;;
LUZ;07.02.2000 00:00;5.8;10.9;1.1;4.6;11.5;-1.7;75.2;6.8;969.6;1024.8;;;;1.8;13.9;6.5;50;;;;0.4;0.1;;40;;;;;58;11;0.9;0;266;14.2;6.2;0;;;
LUZ;08.02.2000 00:00;7.6;14.1;4.1;6.6;10.4;1.6;83.5;8.7;964.3;1018.8;;;;1.5;13.7;5.4;49.3;;;;2.8;2.2;;27;;;;;0;0;0.9;0;333;12.4;4.4;2.2;;;
LUZ;09.02.2000 00:00;5.9;9.9;3.3;4.7;7.6;2;63.4;5.9;972.4;1027.8;;;;4.6;21.9;16.6;78.8;;;;1.1;2;;61;;;;;117;23;1.7;0;267;14.1;6.1;1.8;;;
LUZ;10.02.2000 00:00;3.7;9;-1.1;2.4;12;-4.7;67.3;5.2;972;1027.8;;;;1;5.5;3.6;19.8;;;;4.9;0;;114;;;;;520;100;0.7;0;207;16.3;8.3;-0.4;;;
LUZ;11.02.2000 00:00;3.1;4.3;2.2;2.7;4;1.5;88.8;6.8;972.2;1028;;;;1.1;6.7;4;24.1;;;;6;10.9;;12;;;;;0;0;0.5;0;297;16.9;8.9;10.9;;;
