"jahr";"gnr";"gemeinde";"partei";"partei_kurz";"sex";"kand_status";"gewaehlt";"stand";"record_id"
"2020";"1001";"Doppleschwand";"SVP";"SVP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";1
"2020";"1001";"Doppleschwand";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";2
"2020";"1001";"Doppleschwand";"CVP";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";3
"2020";"1002";"Entlebuch";"SVP";"SVP";"f";"neu";"ja";"Nach 1. und 2. Wahlgang";4
"2020";"1002";"Entlebuch";"Freie Wählergruppe (parteilos)";"Andere";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";5
"2020";"1002";"Entlebuch";"CVP";"CVP";"f";"neu";"ja";"Nach 1. und 2. Wahlgang";6
"2020";"1002";"Entlebuch";"FDP";"FDP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";7
"2020";"1002";"Entlebuch";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";8
"2020";"1004";"Flühli";"SVP";"SVP";"m";"neu";"nein";"Nach 1. und 2. Wahlgang";9
"2020";"1004";"Flühli";"FDP";"FDP";"f";"neu";"ja";"Nach 1. und 2. Wahlgang";10
"2020";"1004";"Flühli";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";11
"2020";"1004";"Flühli";"-";"parteilos";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";12
"2020";"1004";"Flühli";"CVP";"CVP";"f";"neu";"ja";"Nach 1. und 2. Wahlgang";13
"2020";"1004";"Flühli";"SVP";"SVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";14
"2020";"1005";"Hasle";"SVP";"SVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";15
"2020";"1005";"Hasle";"SVP";"SVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";16
"2020";"1005";"Hasle";"CVP";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";17
"2020";"1005";"Hasle";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";18
"2020";"1005";"Hasle";"CVP";"CVP";"f";"neu";"ja";"Nach 1. und 2. Wahlgang";19
"2020";"1007";"Romoos";"FDP";"FDP";"f";"neu";"ja";"Nach 1. und 2. Wahlgang";20
"2020";"1007";"Romoos";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";21
"2020";"1007";"Romoos";"CVP";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";22
"2020";"1008";"Schüpfheim";"CVP";"CVP";"f";"neu";"ja";"Nach 1. und 2. Wahlgang";23
"2020";"1008";"Schüpfheim";"CVP";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";24
"2020";"1008";"Schüpfheim";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";25
"2020";"1008";"Schüpfheim";"SVP";"SVP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";26
"2020";"1008";"Schüpfheim";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";27
"2020";"1009";"Werthenstein";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";28
"2020";"1009";"Werthenstein";"SVP";"SVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";29
"2020";"1009";"Werthenstein";"CVP";"CVP";"f";"neu";"ja";"Nach 1. und 2. Wahlgang";30
"2020";"1009";"Werthenstein";"FDP";"FDP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";31
"2020";"1009";"Werthenstein";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";32
"2020";"1010";"Escholzmatt-Marbach";"CVP";"CVP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";33
"2020";"1010";"Escholzmatt-Marbach";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";34
"2020";"1010";"Escholzmatt-Marbach";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";35
"2020";"1010";"Escholzmatt-Marbach";"FDP";"FDP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";36
"2020";"1010";"Escholzmatt-Marbach";"CVP";"CVP";"f";"neu";"ja";"Nach 1. und 2. Wahlgang";37
"2020";"1021";"Aesch";"parteilos";"parteilos";"m";"neu";"nein";"Nach 1. und 2. Wahlgang";38
"2020";"1021";"Aesch";"parteilos";"parteilos";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";39
"2020";"1021";"Aesch";"CVP";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";40
"2020";"1021";"Aesch";"CVP";"CVP";"f";"neu";"ja";"Nach 1. und 2. Wahlgang";41
"2020";"1021";"Aesch";"SVP";"SVP";"m";"neu";"nein";"Nach 1. und 2. Wahlgang";42
"2020";"1021";"Aesch";"parteilos";"parteilos";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";43
"2020";"1021";"Aesch";"SVP";"SVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";44
"2020";"1023";"Ballwil";;"parteilos";"m";"neu";"nein";"Nach 1. und 2. Wahlgang";45
"2020";"1023";"Ballwil";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";46
"2020";"1023";"Ballwil";"CVP";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";47
"2020";"1023";"Ballwil";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";48
"2020";"1023";"Ballwil";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";49
"2020";"1023";"Ballwil";"SVP";"SVP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";50
"2020";"1024";"Emmen";"SP";"SP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";51
"2020";"1024";"Emmen";"FDP";"FDP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";52
"2020";"1024";"Emmen";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";53
"2020";"1024";"Emmen";"SVP";"SVP";"f";"neu";"nein";"Nach 1. und 2. Wahlgang";54
"2020";"1024";"Emmen";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";55
"2020";"1024";"Emmen";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";56
"2020";"1025";"Ermensee";"CVP";"CVP";"f";"neu";"nein";"Nach 1. und 2. Wahlgang";57
"2020";"1025";"Ermensee";"CVP";"CVP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";58
"2020";"1025";"Ermensee";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";59
"2020";"1025";"Ermensee";"FDP";"FDP";"f";"neu";"ja";"Nach 1. und 2. Wahlgang";60
"2020";"1026";"Eschenbach";"FDP";"FDP";"f";"neu";"ja";"Nach 1. und 2. Wahlgang";61
"2020";"1026";"Eschenbach";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";62
"2020";"1026";"Eschenbach";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";63
"2020";"1026";"Eschenbach";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";64
"2020";"1026";"Eschenbach";"CVP";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";65
"2020";"1030";"Hitzkirch";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";66
"2020";"1030";"Hitzkirch";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";67
"2020";"1030";"Hitzkirch";"CVP";"CVP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";68
"2020";"1030";"Hitzkirch";"SP";"SP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";69
"2020";"1030";"Hitzkirch";"FDP";"FDP";"m";"neu";"nein";"Nach 1. und 2. Wahlgang";70
"2020";"1030";"Hitzkirch";"SVP";"SVP";"m";"bisher";"nein";"Nach 1. und 2. Wahlgang";71
"2020";"1030";"Hitzkirch";"CVP";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";72
"2020";"1031";"Hochdorf";"FDP.Die Liberalen Hochdorf";"FDP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";73
"2020";"1031";"Hochdorf";"CVP Hochdorf";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";74
"2020";"1031";"Hochdorf";"Parteilos";"parteilos";"m";"neu";"nein";"Nach 1. und 2. Wahlgang";75
"2020";"1031";"Hochdorf";"VAH/Grüne";"Grüne";"m";"neu";"nein";"Nach 1. und 2. Wahlgang";76
"2020";"1031";"Hochdorf";"FDP.Die Liberalen Hochdorf";"FDP";"m";"neu";"nein";"Nach 1. und 2. Wahlgang";77
"2020";"1031";"Hochdorf";"CVP Hochdorf";"CVP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";78
"2020";"1031";"Hochdorf";"SP Hochdorf";"SP";"f";"neu";"ja";"Nach 1. und 2. Wahlgang";79
"2020";"1031";"Hochdorf";"CVP Hochdorf";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";80
"2020";"1031";"Hochdorf";"SVP Hochdorf";"SVP";"f";"neu";"nein";"Nach 1. und 2. Wahlgang";81
"2020";"1031";"Hochdorf";"CVP Hochdorf";"CVP";"m";"neu";"nein";"Nach 1. und 2. Wahlgang";82
"2020";"1032";"Hohenrain";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";83
"2020";"1032";"Hohenrain";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";84
"2020";"1032";"Hohenrain";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";85
"2020";"1032";"Hohenrain";"CVP";"CVP";"f";"neu";"ja";"Nach 1. und 2. Wahlgang";86
"2020";"1032";"Hohenrain";"SVP";"SVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";87
"2020";"1033";"Inwil";"CVP";"CVP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";88
"2020";"1033";"Inwil";"CVP";"CVP";"f";"neu";"ja";"Nach 1. und 2. Wahlgang";89
"2020";"1033";"Inwil";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";90
"2020";"1033";"Inwil";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";91
"2020";"1033";"Inwil";"CVP";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";92
"2020";"1037";"Rain";"CVP";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";93
"2020";"1037";"Rain";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";94
"2020";"1037";"Rain";"FDP.Die Liberalen";"FDP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";95
"2020";"1037";"Rain";"FDP.Die Liberalen";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";96
"2020";"1037";"Rain";"CVP";"CVP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";97
"2020";"1039";"Römerswil";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";98
"2020";"1039";"Römerswil";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";99
"2020";"1039";"Römerswil";"CVP";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";100
"2020";"1039";"Römerswil";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";101
"2020";"1039";"Römerswil";"SVP";"SVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";102
"2020";"1040";"Rothenburg";"CVP Rothenburg";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";103
"2020";"1040";"Rothenburg";"FDP.Die Liberalen Rothenburg";"FDP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";104
"2020";"1040";"Rothenburg";"Parteifreie Rothenburg";"Andere";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";105
"2020";"1040";"Rothenburg";"CVP Rothenburg";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";106
"2020";"1040";"Rothenburg";"SP Rothenburg";"SP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";107
"2020";"1041";"Schongau";"parteilos";"parteilos";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";108
"2020";"1041";"Schongau";"CVP";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";109
"2020";"1041";"Schongau";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";110
"2020";"1041";"Schongau";"FDP";"FDP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";111
"2020";"1041";"Schongau";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";112
"2020";"1051";"Adligenswil";"SVP";"SVP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";113
"2020";"1051";"Adligenswil";"SVP";"SVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";114
"2020";"1051";"Adligenswil";"CVP";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";115
"2020";"1051";"Adligenswil";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";116
"2020";"1051";"Adligenswil";"SP";"SP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";117
"2020";"1051";"Adligenswil";"glp";"GLP";"m";"neu";"nein";"Nach 1. und 2. Wahlgang";118
"2020";"1052";"Buchrain";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";119
"2020";"1052";"Buchrain";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";120
"2020";"1052";"Buchrain";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";121
"2020";"1052";"Buchrain";"SP";"SP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";122
"2020";"1052";"Buchrain";"SP";"SP";"f";"neu";"nein";"Nach 1. und 2. Wahlgang";123
"2020";"1052";"Buchrain";"parteilos";"parteilos";"m";"neu";"nein";"Nach 1. und 2. Wahlgang";124
"2020";"1052";"Buchrain";"CVP";"CVP";"f";"neu";"ja";"Nach 1. und 2. Wahlgang";125
"2020";"1053";"Dierikon";"CVP";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";126
"2020";"1053";"Dierikon";"CVP";"CVP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";127
"2020";"1053";"Dierikon";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";128
"2020";"1053";"Dierikon";"CVP";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";129
"2020";"1053";"Dierikon";"parteilos";"parteilos";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";130
"2020";"1054";"Ebikon";"Parteilos";"parteilos";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";131
"2020";"1054";"Ebikon";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";132
"2020";"1054";"Ebikon";"GLP";"GLP";"f";"neu";"nein";"Nach 1. und 2. Wahlgang";133
"2020";"1054";"Ebikon";"FDP";"FDP";"m";"bisher";"nein";"Nach 1. und 2. Wahlgang";134
"2020";"1054";"Ebikon";"Parteilos";"parteilos";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";135
"2020";"1054";"Ebikon";"FDP";"FDP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";136
"2020";"1054";"Ebikon";"CVP";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";137
"2020";"1054";"Ebikon";"SP";"SP";"f";"neu";"nein";"Nach 1. und 2. Wahlgang";138
"2020";"1055";"Gisikon";"CVP";"CVP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";139
"2020";"1055";"Gisikon";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";140
"2020";"1055";"Gisikon";"parteilos";"parteilos";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";141
"2020";"1055";"Gisikon";"parteilos";"parteilos";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";142
"2020";"1055";"Gisikon";"SVP";"SVP";"m";"neu";"nein";"Nach 1. und 2. Wahlgang";143
"2020";"1055";"Gisikon";"parteilos";"parteilos";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";144
"2020";"1056";"Greppen";"IG Greppen";"Andere";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";145
"2020";"1056";"Greppen";"CVP";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";146
"2020";"1056";"Greppen";"SVP";"SVP";"m";"bisher";"nein";"Nach 1. und 2. Wahlgang";147
"2020";"1056";"Greppen";"Parteilos";"parteilos";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";148
"2020";"1056";"Greppen";"IG Greppen";"Andere";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";149
"2020";"1056";"Greppen";"CVP";"CVP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";150
"2020";"1057";"Honau";"CVP";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";151
"2020";"1057";"Honau";"parteilos";"parteilos";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";152
"2020";"1057";"Honau";"parteilos";"parteilos";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";153
"2020";"1058";"Horw";"FDP.Die Liberalen Horw";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";154
"2020";"1058";"Horw";"SVP";"SVP";"f";"neu";"ja";"Nach 1. und 2. Wahlgang";155
"2020";"1058";"Horw";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";156
"2020";"1058";"Horw";"L20";"Andere";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";157
"2020";"1058";"Horw";"L20";"Andere";"m";"bisher";"nein";"Nach 1. und 2. Wahlgang";158
"2020";"1058";"Horw";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";159
"2020";"1059";"Kriens";"SP";"SP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";160
"2020";"1059";"Kriens";"FDP";"FDP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";161
"2020";"1059";"Kriens";"CVP";"CVP";"m";"bisher";"nein";"Nach 1. und 2. Wahlgang";162
"2020";"1059";"Kriens";"SVP";"SVP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";163
"2020";"1059";"Kriens";"Grüne";"Grüne";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";164
"2020";"1059";"Kriens";"CVP";"CVP";"f";"neu";"ja";"Nach 1. und 2. Wahlgang";165
"2020";"1059";"Kriens";"SP";"SP";"f";"bisher";"nein";"Nach 1. und 2. Wahlgang";166
"2020";"1059";"Kriens";"FDP";"FDP";"m";"bisher";"nein";"Nach 1. und 2. Wahlgang";167
"2020";"1059";"Kriens";"CVP";"CVP";"m";"bisher";"nein";"Nach 1. und 2. Wahlgang";168
"2020";"1059";"Kriens";"parteilos";"parteilos";"m";"neu";"nein";"Nach 1. und 2. Wahlgang";169
"2020";"1061";"Luzern";"CVP";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";170
"2020";"1061";"Luzern";"SVP";"SVP";"m";"neu";"nein";"Nach 1. und 2. Wahlgang";171
"2020";"1061";"Luzern";"Grüne";"Grüne";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";172
"2020";"1061";"Luzern";"SP";"SP";"f";"neu";"nein";"Nach 1. und 2. Wahlgang";173
"2020";"1061";"Luzern";"glp";"GLP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";174
"2020";"1061";"Luzern";"JUSO plus";"SP";"m";"neu";"nein";"Nach 1. und 2. Wahlgang";175
"2020";"1061";"Luzern";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";176
"2020";"1061";"Luzern";"Parteilose Schweizer";"Andere";"m";"neu";"nein";"Nach 1. und 2. Wahlgang";177
"2020";"1061";"Luzern";"JG";"Grüne";"m";"neu";"nein";"Nach 1. und 2. Wahlgang";178
"2020";"1061";"Luzern";"SP";"SP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";179
"2020";"1062";"Malters";"SP";"SP";"m";"neu";"nein";"Nach 1. und 2. Wahlgang";180
"2020";"1062";"Malters";"FDP";"FDP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";181
"2020";"1062";"Malters";"Interessengemeinschaft Malters IGM";"Andere";"m";"neu";"nein";"Nach 1. und 2. Wahlgang";182
"2020";"1062";"Malters";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";183
"2020";"1062";"Malters";"CVP";"CVP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";184
"2020";"1062";"Malters";"SVP";"SVP";"m";"neu";"ja";"Nach 1. und 2. Wahlgang";185
"2020";"1062";"Malters";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";186
"2020";"1063";"Meggen";"SVP";"SVP";"m";"neu";"nein";"Nach 1. und 2. Wahlgang";187
"2020";"1063";"Meggen";"glp";"GLP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";188
"2020";"1063";"Meggen";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";189
"2020";"1063";"Meggen";"FDP";"FDP";"f";"neu";"ja";"Nach 1. und 2. Wahlgang";190
"2020";"1063";"Meggen";"parteilos";"parteilos";"m";"neu";"nein";"Nach 1. und 2. Wahlgang";191
"2020";"1063";"Meggen";"CVP";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";192
"2020";"1063";"Meggen";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";193
"2020";"1063";"Meggen";"Grüne";"Grüne";"f";"neu";"nein";"Nach 1. und 2. Wahlgang";194
"2020";"1064";"Meierskappel";"CVP";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";195
"2020";"1064";"Meierskappel";"parteilos";"parteilos";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";196
"2020";"1064";"Meierskappel";"SVP";"SVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";197
"2020";"1064";"Meierskappel";"parteilos";"parteilos";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";198
"2020";"1064";"Meierskappel";"parteilos";"parteilos";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";199
"2020";"1065";"Root";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";200
"2020";"1065";"Root";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";201
"2020";"1065";"Root";"CVP";"CVP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";202
"2020";"1065";"Root";"CVP";"CVP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";203
"2020";"1065";"Root";"FDP";"FDP";"m";"bisher";"ja";"Nach 1. und 2. Wahlgang";204
"2020";"1066";"Schwarzenberg";"FDP";"FDP";"f";"bisher";"ja";"Nach 1. und 2. Wahlgang";205
